rotten_tomatoes_link,critic_name,top_critic,publisher_name,review_type,review_score,review_date,review_content
m/the_amazing_spider_man,Pablo Villaça,FALSE,Cinema em Cena,Rotten,5-Feb,7/10/2012,Um caça-níqueis feito sob encomenda para atender as necessidades consumistas de fãs que já se mostravam determinados a amá-lo e defendê-lo antes mesmo de entrarem no cinema.
m/the_amazing_spider_man,Paul Chambers,FALSE,Movie Chambers,Fresh,A-,7/10/2012,"""The Amazing Spider-Man"" has everything you could ask from a summer movie. Action, romance, imagination and smart writing."
m/the_amazing_spider_man,Kelly Vance,FALSE,East Bay Express,Fresh,,7/11/2012,We begin to wish that The Amazing Spider-Man had the same joie de vivre as The Avengers.
m/the_amazing_spider_man,Margot Harrison,FALSE,Seven Days,Fresh,10-May,7/11/2012,"Garfield does a witty impersonation of a teenager, complete with bad posture, mood swings and random over-application of sarcasm."
m/the_amazing_spider_man,Neil Pond,FALSE,American Profile,Fresh,5-Mar,7/11/2012,"The most ""amazing"" thing about this 50-year-old superhero saga is that there's still so much freshness, energy and fun to be spun, once again, from a story that Spidey fans already know so well."
m/the_amazing_spider_man,Bob Grimm,FALSE,Reno News and Review,Rotten,5-Feb,7/12/2012,Spider-man goes all cutesy-pants on us.
m/the_amazing_spider_man,Kirk Honeycutt,FALSE,honeycuttshollywood.com,Fresh,8,7/12/2012,The new Spider-Man reboot is smart and - for an oft-told tale - surprisingly fresh despite some awkwardness in the script.
m/the_amazing_spider_man,Jackie K. Cooper,FALSE,jackiekcooper.com,Fresh,10-Jun,7/12/2012,"Not a necessary reboot but an exciting one after all. Plus Garfield, Stone and the other actors are right on target."
m/the_amazing_spider_man,Ken Hanke,FALSE,"Mountain Xpress (Asheville, NC)",Fresh,3.5/5,7/12/2012,The biggest difference is that Sam Raimi's 2002 Spider-Man managed to be an event and this doesn't.
m/the_amazing_spider_man,Jeff Bayer,FALSE,The Scorecard Review,Fresh,10-Jul,7/13/2012,"While it feels a little messy, they get enough things right (like Garfield's Peter Parker)."
m/the_amazing_spider_man,Jules Brenner,FALSE,Cinema Signals,Fresh,3.5/5,7/14/2012,What's preserved here is the essential attraction of Spider-Man -- an action hero who has had to learn rather than inherit his effectiveness.
m/the_amazing_spider_man,Sean P. Means,FALSE,Salt Lake Tribune,Fresh,4-Mar,7/16/2012,"The moments of ""The Amazing Spider-Man"" that work best are those between Peter and Gwen - a meeting of young minds that is awkwardly charming."
m/the_amazing_spider_man,Eric Henderson,FALSE,WCCO.com,Rotten,,7/17/2012,The directive given to the filmmakers behind The Amazing Spider-Man was undoubtedly: strut that teen angst.
m/the_amazing_spider_man,Bruce Bennett,FALSE,"Spectrum (St. George, Utah)",Fresh,B,7/26/2012,"A decent movie by any measurement, it can't avoid being compared to the previous films, by that standard it isn't a game changer but Webb shows considerable promise."
m/the_amazing_spider_man,Wesley Lovell,FALSE,Cinema Sight,Fresh,4-Mar,7/27/2012,"While the film suffers from its rah-rah sentimentality, there is no better Spider-Man than Andrew Garfield and Emma Stone is wonderful."
m/the_amazing_spider_man,Nathaniel Rogers,FALSE,The Film Experience,Rotten,D+,7/28/2012,Loses the pop pleasure and inspiration of the original trilogy while never making a case for its own existence.
m/the_amazing_spider_man,David Nusair,FALSE,Reel Film Reviews,Rotten,4-Jan,7/28/2012,...one of the worst comic-book adaptations to come around in ages...
m/the_amazing_spider_man,Martin Roberts,FALSE,Fan The Fire,Fresh,5-Mar,8/12/2012,"It's unfortunate that the set pieces feel a little derivative of Raimi's films, but that was always likely to be the case given the close proximity of this new film to its predecessors."
m/the_amazing_spider_man,William Bibbiani,FALSE,CraveOnline,Rotten,10-Apr,8/21/2012,"Doesn't feel like a remake, good or bad... it feels like it already needs to be remade."
m/the_amazing_spider_man,Witney Seibold,FALSE,CraveOnline,Fresh,7.5/10,8/22/2012,"If, however, you want a perfectly entertaining and efficient movie, then this will prove to be actually rather fun."
m/the_amazing_spider_man,Erick Weber,FALSE,NECN,Rotten,C-,8/24/2012,Director Marc Webb apparently didn't get the memo that the everything-but-the-kitchen-sink edition is strictly reserved for the DVD.
m/the_amazing_spider_man,Violet Lucca,FALSE,The L Magazine,Rotten,,8/24/2012,"Apparently, only heroes who are in The Avengers get decent writers."
m/the_amazing_spider_man,Justin Craig,FALSE,FoxNews.com,Rotten,10-May,9/5/2012,"""The Amazing Spider-Man"" would be amazing if we didn't just see it a few years ago."
m/the_amazing_spider_man,Jonathan Lack,FALSE,We Got This Covered,Fresh,9.5/10,9/14/2012,"The Amazing Spider-Man may be a reboot, but it feels entirely fresh thanks to a strong, different interpretation of the Spider-Man mythos and tremendous performances from the excellent ensemble."
m/the_amazing_spider_man,Jeff Beck,FALSE,Examiner.com,Rotten,2.5/4,9/14/2012,"After the film's runtime of over two hours, you may be surprised how little of it sticks with you."
m/the_amazing_spider_man,Ty Burr,TRUE,Boston Globe,Rotten,1.5/4,9/24/2012,"Dumbed down, tarted up, and almost shockingly uninspired, it's the worst superhero movie since Green Lantern."
m/the_amazing_spider_man,Patrick Kolan,FALSE,Shotgun Cinema,Fresh,3.5/5,9/26/2012,"Not quite 'amazing' then, but there will always be a deserving audience for rock-solid superhero movies done with this kind of heart and care."
m/the_amazing_spider_man,Adam Ross,FALSE,The Aristocrat,Fresh,5-Mar,9/27/2012,"We all know that Spider-Man 3 sucked, but did it have to come to this? A 'one strike and you're out' policy? I would have taken a Raimi/Maguire Spider-Man 4 over this retread any day."
m/the_amazing_spider_man,Kofi Outlaw,FALSE,Screen Rant,Fresh,3.5/5,10/2/2012,"The potential is there for a much bigger, better, Spider-Man movie universe to come, even if this movie doesn't fully realize that potential."
m/the_amazing_spider_man,James Plath,FALSE,Movie Metropolis,Fresh,10-Jul,11/16/2012,"""The Amazing Spider-Man"" isn't as dramatically revisionist as Christopher Nolan's ""Batman Begins,"" but it's as good as Raimi's first ""Spider-Man"" film and darker, while still being tongue-in-cheek. That's a tough tone to master."
m/the_amazing_spider_man,Felix Vasquez Jr.,FALSE,Cinema Crazed,Fresh,,11/16/2012,A superior film that promises to age better than Sam Raimi's films...
m/the_amazing_spider_man,Andy Lea,FALSE,Daily Star (UK),Fresh,5-Apr,11/21/2012,"This edgier Parker feels a more believable alter-ego - closer to the wise-cracking, ass-kicking hero from the comics and early animated TV series."
m/the_amazing_spider_man,Rob Gonsalves,FALSE,eFilmCritic.com,Fresh,5-Mar,12/17/2012,I go to a Spider-Man movie to see the guy duke it out with powerful bad guys. I'm simple that way. I don't need a welter of convolutions.
m/the_amazing_spider_man,Joe Gross,FALSE,Austin American-Statesman,Fresh,B,1/8/2013,"The recasting works. If Maguire is the Spider-Man of Spidey co-creator Steve Ditko, this is the Spider-Man of artist John Romita: a little slicker, a little more modern. Spider-Man in skinny jeans, if you will."
m/the_amazing_spider_man,Kirk Baird,FALSE,Toledo Blade,Rotten,2.5/5,1/8/2013,"For a superhero origin film, it's pretty good, but it's hardly amazing."
m/the_amazing_spider_man,Ali Gray,FALSE,TheShiznit.co.uk,Rotten,5-Feb,1/8/2013,"It's almost impossible to watch the film without thinking of what could have -- and what already has -- been, therefore it's extremely difficult to enjoy on its own merit."
m/the_amazing_spider_man,Fr. Chris Carpenter,FALSE,Rage Monthly,Fresh,A-,1/27/2013,One of the ten best films of 2012.
m/the_amazing_spider_man,Tom Glasson,FALSE,Concrete Playground,Fresh,3.5/5,3/4/2013,One good film deserves another.
m/the_amazing_spider_man,Carla Meyer,FALSE,Sacramento Bee,Fresh,4-Mar,5/23/2013,"The bigger standouts are scenes of character transformation. these moments alone are worth the price of admission. They are the reason to keep seeing summer blockbusters on a big screen. There are few new ideas, but still plenty of new thrills."
m/the_amazing_spider_man,Al Alexander,FALSE,The Patriot Ledger,Fresh,,5/25/2013,"Other than recasting and swapping out love interests for the spindly web-slinger, there's nothing here that wasn't there 10 years ago in the original."
m/the_amazing_spider_man,Scott Foundas,FALSE,Film Comment Magazine,Fresh,,6/20/2013,This umphundredth origin story of a nerdy outsider turned unlikely crime fighter is surprisingly enjoyable.
m/the_amazing_spider_man,Will Leitch,FALSE,Deadspin,Rotten,C+,6/23/2013,The primary effect of this movie to keep conjuring up better movies.
m/the_amazing_spider_man,John Hanlon,FALSE,Big Hollywood,Fresh,3.5/5,6/30/2013,This reboot works with a freshness and seriousness that was often missing from the 2002 Tobey Maguire film.
m/the_amazing_spider_man,Brad Keefe,FALSE,Columbus Alive,Fresh,4-Mar,4/28/2014,Is 'The Amazing Spider-Man' amazing? Yes. But get ready to get caught in a web of recent nostalgia.
m/the_amazing_spider_man,Sean Burns,FALSE,Philadelphia Weekly,Rotten,,5/3/2015,Could we please try telling a decent story for a change instead of worrying so much about setting up a damn franchise?
m/the_amazing_spider_man,Margaret Pomeranz,FALSE,At the Movies (Australia),Fresh,5-Mar,7/14/2015,"I felt, with this film, that the use of 3D was actually exhilarating."
m/the_amazing_spider_man,Brian D. Johnson,FALSE,Maclean's Magazine,Fresh,,7/14/2015,"Just when you think this whole superhero business means the end of civilization as we know it, along comes a glimmer of hope. The Amazing Spider-Man, amazingly, lives up to its billing."
m/the_amazing_spider_man,AP Kryza,FALSE,Willamette Week,Fresh,B,7/14/2015,"While it never soars to the heights of Raimi's first two films, it manages to be at once exhilarating, hilarious and bold."
m/the_amazing_spider_man,Matthew Lickona,TRUE,San Diego Reader,Fresh,5-Feb,7/14/2015,"The story works hard to integrate various elements from Spidey's history, and the score works even harder to let you know what you should be feeling at any given moment."
m/the_amazing_spider_man,Stephen Rebello,FALSE,Playboy Online,Fresh,,7/14/2015,"Although less than amazing, The Amazing Spider-Man is still plenty good enough to deliver big grins, thrills and a welcome tug on the heartstrings."
m/the_amazing_spider_man,Jodie Tyley,FALSE,SciFiNow,Fresh,5-Apr,7/14/2015,"Thanks to this stellar retelling, Andrew Garfield's spin will be going global."
m/the_amazing_spider_man,Dann Gire,FALSE,Chicago Daily Herald,Fresh,3.5/4,7/14/2015,"Sam Raimi's Spider-Man 2 still reigns as the supreme Spider-Man movie adventure, but Marc Webb's energized reboot The Amazing Spider-Man has its own set of attractive super powers."
m/the_amazing_spider_man,Alissa Wilkinson,FALSE,Christianity Today,Fresh,3.5/4,7/14/2015,"Thankfully, Webb's Peter Parker/Spider-Man is played by Andrew Garfield (whom you last saw in The Social Network), who is fully up to the task."
m/the_amazing_spider_man,Michael Burgin,FALSE,Paste Magazine,Rotten,5.9/10,7/14/2015,The only thing amazing about Marc Webb's reboot is how quickly a Hollywood studio can forget the lessons its own films have taught it.
m/the_amazing_spider_man,Deborah Ross,FALSE,The Spectator,Rotten,,7/14/2015,"The Amazing Spider-Man isn't so amazing, actually, and is a reboot of a remake, or a remake of a reboot, or a remake rebooted, and remade, rebootingly."
m/the_amazing_spider_man,Chris Knight,FALSE,National Post,Rotten,2.5/4,7/14/2015,"If you've never seen 2002's Spider-Man you may be more forgiving to this one, but comparisons favour the former in almost every respect."
m/the_amazing_spider_man,Jay Stone,FALSE,Canada.com,Fresh,3.5/5,7/14/2015,"It's a classic, and the attraction is not the surprise of the plot, but to see how it's done this time. The answer is: very smoothly."
m/the_amazing_spider_man,Michael Smith,FALSE,Tulsa World,Fresh,,7/14/2015,"The Amazing Spider-Man is frequently amazing. It's an even better experience than the first Spider-Man, and it's so far superior to Spider-Man 3 as to almost erase that lousy film from our memory."
m/the_amazing_spider_man,Scott Renshaw,FALSE,Salt Lake City Weekly,Rotten,4-Feb,7/14/2015,"It's clear that nobody here really grasped why those Raimi Spider-Man tales were great. They gave you something that stuck with you, not something the studio is hoping you've forgotten by the time they decide to make another one."
m/the_amazing_spider_man,Edward Johnson-Ott,FALSE,NUVO Newsweekly,Fresh,3.5/5,7/14/2015,"As far as totally needless remakes go, this is one of the better ones."
m/the_amazing_spider_man,Emma Dibdin,FALSE,The Arts Desk,Fresh,5-Mar,7/14/2015,"The Amazing Spider-Man puts genuine time and effort into making its central romance feel authentic, and for that it is exceptional. In every other respect, it isn't."
m/the_amazing_spider_man,David Sterritt,FALSE,Tikkun,Fresh,,2/28/2016,"The Amazing Spider-Man deserves two and a half cheers. Its physics are cartoonish and its metaphysics are nonexistent, but it's a teen-pic with a brain, and that's worth celebrating."
m/the_amazing_spider_man,J. Olson,FALSE,Cinemixtape,Fresh,3.5/5,4/8/2016,"""The Amazing Spider-Man"" plays things agonizingly safe, and while the film isn't without a heartbeat, its failure to take any chances keeps it from flight."
m/the_amazing_spider_man,Kong Rithdee,FALSE,Bangkok Post,Fresh,,5/9/2016,"The film is lively because of Andrew Garfield, who makes Spider-Man reckless, dashing, humorous."
m/the_amazing_spider_man,Mark Jackson,FALSE,Epoch Times,Fresh,5-Mar,6/30/2016,"Leaner and meaner with a touch of Bruce Lee, the spider suit's finally right: the eyes dangerous, webbing weaponized. Garfield looks more like the illustrated Peter Parker."
m/the_amazing_spider_man,Rebecca Pahle,FALSE,The Mary Sue,Rotten,,9/20/2016,"When (if) this movie comes to mind a few years down the line, I imagine I'll be thinking less about any specific scene than the fact that it has so much wasted potential."
